ProductID,Name,ProductNumber,Color,StandardCost,ListPrice,Size,Weight,ProductCategoryID,ProductModelID,SellStartDate,SellEndDate,DiscontinuedDate,ThumbNailPhoto,ThumbnailPhotoFileName,rowguid,ModifiedDate
790,HL Crankset - Black,FR-P958,Black,319.2909,621.78,,9.12,20,51,2022-12-23 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,B977347A-CFEF-4026-8CDD-2FB783697320,2022-12-23 00:00:00.000
791,"Sport-100 - Yellow, 48",ML-X126,Yellow,53.3113,77.13,48,,28,8,2022-02-16 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,65106420-B6B9-41F8-A765-6CC832C39278,2022-02-16 00:00:00.000
792,Touring-Panniers - Black,FR-B776,Black,8.1434,20.18,,,30,113,2022-03-08 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,E612A5D7-E27C-4653-A7AE-9D86CC38D341,2022-03-08 00:00:00.000
793,"Short-Sleeve Classic Jersey - White, 62",HL-C603,White,18.3722,45.21,62,,22,7,2022-09-20 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,0EC83A72-BC22-4847-9C33-54F66AC9EFB4,2022-09-20 00:00:00.000
794,"Long-Sleeve Logo Jersey - White, 44",CA-R366,White,42.6581,80.89,44,,28,58,2022-06-07 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,E90F0B84-37A6-465F-8A7C-7ECCC572B08B,2022-06-07 00:00:00.000
795,HL Fork - Silver,BB-Z239,Silver,137.6374,281.23,,13.87,17,116,2022-11-04 00:00:00.000,,2025-09-12 00:00:00.000,0x47494638396150003100F70000...,no_image_available_small.gif,D199CD56-38DF-44A5-8818-0C6A45611A91,2022-11-04 00:00:00.000
796,Front Brakes - Grey,BK-Q930,Grey,33.9223,75.91,,1.96,15,116,2022-05-13 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,97ED2D22-53E4-459D-B0B5-11154AAD5383,2022-05-13 00:00:00.000
797,Touring-Panniers - Red,SO-V292,Red,43.294,86.09,,,36,36,2022-04-24 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,659C8C83-1E50-4932-A77E-D48627355CD0,2022-04-24 00:00:00.000
798,Rear Brakes - Yellow,LL-K921,Yellow,165.5254,377.68,,3.76,20,14,2022-07-08 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,1ED1B728-64DA-4E96-A9A2-2558568CA492,2022-07-08 00:00:00.000
799,Touring-Panniers - Blue,CA-G862,Blue,27.3902,60.12,,,38,66,2022-07-08 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,39A64BF2-DA5B-4D19-B7E9-0874A1EAF9F5,2022-07-08 00:00:00.000
800,HL Fork - Silver,BK-O690,Silver,321.2198,501.81,,19.54,18,43,2022-10-28 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,DB1E42E2-E71C-4030-B09B-61278E423421,2022-10-28 00:00:00.000
801,ML Fork - Red,SO-Q298,Red,201.5315,357.46,,19.58,8,70,2022-10-13 00:00:00.000,,2025-04-18 00:00:00.000,0x47494638396150003100F70000...,no_image_available_small.gif,11A9F84D-4C68-4933-9207-FB5E9966B6B5,2022-10-13 00:00:00.000
802,"Racing - Blue, L",ML-B631,Blue,75.5851,118.55,L,,25,102,2022-07-18 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,533215FA-E342-48CF-9EC8-DC8C26D08359,2022-07-18 00:00:00.000
803,Rear Brakes - Yellow,SO-D077,Yellow,326.2033,506.97,,1.0,8,36,2022-01-14 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,585721AD-1A3D-425C-BEC6-65B0DF513CDC,2022-01-14 00:00:00.000
804,LL Fork - White,CA-N585,White,159.8402,362.21,,10.66,13,70,2022-03-25 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,CA062D47-228A-477D-B431-1465CF1D6E7D,2022-03-25 00:00:00.000
805,"Short-Sleeve Classic Jersey - Black, S",HL-P944,Black,31.4478,67.65,S,,29,85,2022-10-12 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,6B7C577E-4425-4C23-9424-FE2108EAB257,2022-10-12 00:00:00.000
806,Long-Sleeve Logo Jersey - Black,HL-F138,Black,50.8936,75.35,,,26,77,2022-09-19 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,FA6C4BA2-7111-447C-AEBD-2C1A6E344310,2022-09-19 00:00:00.000
807,LL Fork - Multi,FR-Z855,Multi,419.7223,765.51,,0.67,11,80,2022-07-03 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,466C76BB-D1A5-452B-ACFC-D3838C015C34,2022-07-03 00:00:00.000
808,"Short-Sleeve Classic Jersey - Black, 46",LL-L187,Black,28.4069,56.96,46,,27,4,2022-09-12 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,8C405B7C-D09D-4F68-849C-86633E9AA907,2022-09-12 00:00:00.000
809,"Long-Sleeve Logo Jersey - Silver, S",BK-F383,Silver,33.1683,63.74,S,,24,126,2022-03-03 00:00:00.000,,2025-06-24 00:00:00.000,0x47494638396150003100F70000...,no_image_available_small.gif,5D38A7BA-86A7-4592-92DB-F794E6D3D119,2022-03-03 00:00:00.000
810,HL Headset - Black,HL-X006,Black,36.5799,62.94,,,37,114,2022-01-14 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,8CF2F761-89DD-497D-9D7D-EBD084D526E3,2022-01-14 00:00:00.000
811,HL Fork - Red,CA-O213,Red,154.884,324.74,,8.56,18,81,2022-09-14 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,3D36E028-9B9E-412B-863B-2052124812C7,2022-09-14 00:00:00.000
812,HL Fork - White,LL-X266,White,440.874,658.84,,16.13,17,62,2022-08-25 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,1FB0D8D7-1F99-4AFA-9ABD-4DE34024462D,2022-08-25 00:00:00.000
813,Front Brakes - Multi,CA-R170,Multi,502.6459,785.92,,8.88,8,29,2022-04-15 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,47762944-7BC5-407D-8AA7-09F2B100960A,2022-04-15 00:00:00.000
814,"Long-Sleeve Logo Jersey - Blue, 56",FR-E374,Blue,82.9011,143.44,56,,29,57,2022-04-09 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,93C17D7C-C937-4D69-B64D-937F9BAC7C55,2022-04-09 00:00:00.000
815,HL Fork - Black,HL-B649,Black,88.0486,136.44,,19.27,14,13,2022-04-27 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,A96CDF6A-83E7-4713-85CF-C2E6AB09CF4F,2022-04-27 00:00:00.000
816,Touring-Panniers - Red,ML-M083,Red,32.5131,58.26,,,34,17,2022-05-31 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,E4C10CC6-20F3-43C4-ADBF-998E331E4DB1,2022-05-31 00:00:00.000
817,HL Headset - Silver,BB-E780,Silver,20.4301,42.41,,,38,23,2022-05-11 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,04F76C10-D638-4F56-9440-0963CE3F91E8,2022-05-11 00:00:00.000
818,"Sport-100 - Black, 42",CA-W473,Black,86.3402,144.29,42,,28,48,2022-08-23 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,1EE9B4CB-4A36-443F-BBAA-CC50F52A60E4,2022-08-23 00:00:00.000
819,"Racing - Silver, 46",HL-F950,Silver,55.2834,117.15,46,,26,79,2022-08-28 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,55014AEE-DFFE-4B1E-BEB9-4663A2A8FCA1,2022-08-28 00:00:00.000
820,Rear Brakes,BK-J827,,427.3618,642.88,,5.39,13,21,2022-12-20 00:00:00.000,,2025-01-15 00:00:00.000,0x47494638396150003100F70000...,no_image_available_small.gif,BAE15890-1D4F-4BAD-B8B9-B739CECE567A,2022-12-20 00:00:00.000
821,ML Fork - White,FR-D536,White,322.6516,504.13,,5.47,12,105,2022-12-08 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,F841DF97-63C4-4D22-B067-14376AEE9DE7,2022-12-08 00:00:00.000
822,Bike Wash - Yellow,BK-I602,Yellow,10.7255,25.26,,,30,90,2022-04-08 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,3494E4B0-54C6-452B-A299-2207BE97DEE9,2022-04-08 00:00:00.000
823,Rear Brakes - White,BK-E953,White,219.1111,536.24,,13.73,17,12,2022-10-24 00:00:00.000,,2024-12-16 00:00:00.000,0x47494638396150003100F70000...,no_image_available_small.gif,6CB32033-EB27-4814-B04B-B6C408B85AD2,2022-10-24 00:00:00.000
824,"Touring - Grey, 44",BB-G160,Grey,1147.6105,2195.46,44,8.84,7,16,2022-11-02 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,37609A28-C2D4-401D-8E69-D98DF3986D64,2022-11-02 00:00:00.000
825,Front Brakes - Red,CA-B797,Red,254.5593,549.61,,3.93,19,101,2022-11-12 00:00:00.000,,2024-12-17 00:00:00.000,0x47494638396150003100F70000...,no_image_available_small.gif,C96A57B1-B882-4BFC-A9C6-3D3F9FB96D55,2022-11-12 00:00:00.000
826,Rear Brakes - Silver,ML-E176,Silver,314.8014,504.02,,7.36,16,126,2022-02-22 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,E27C6301-2A65-476F-A8FF-DC34DE6F3D4E,2022-02-22 00:00:00.000
827,"ML Mountain - Blue, 58",SO-B311,Blue,453.3555,803.08,58,2.72,6,48,2022-11-07 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,B242DE03-49E6-4A1C-A68F-8CEF5E306F39,2022-11-07 00:00:00.000
828,"Racing - Blue, 42",BK-U385,Blue,14.5301,31.37,42,,22,73,2022-03-12 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,0FE3F2D1-5F93-4CB7-BC8B-3DC54FC38311,2022-03-12 00:00:00.000
829,HL Fork - Multi,HL-U567,Multi,233.4829,574.51,,11.99,18,96,2022-09-08 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,B9896DA4-0AAD-4FF0-984F-CCF20AD14C2C,2022-09-08 00:00:00.000
830,ML Fork - Yellow,SO-V947,Yellow,51.5505,109.6,,13.17,14,7,2022-12-16 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,5F64036A-5292-4F04-95AA-1DD55E287403,2022-12-16 00:00:00.000
831,Water Bottle - Blue,BB-C714,Blue,54.0485,80.31,,,38,62,2022-11-27 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,B9AFCB84-AF94-4F09-90B4-F8C9E0035260,2022-11-27 00:00:00.000
832,Front Brakes - Silver,BK-B720,Silver,292.7242,434.7,,14.13,13,90,2022-10-27 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,2A72CF4F-7BF6-4F98-B884-50410D14BD9C,2022-10-27 00:00:00.000
833,Rear Brakes - Red,FR-R487,Red,170.7862,326.75,,17.15,19,105,2022-04-05 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,AEA67D2B-D983-45AE-A658-92029CC0A079,2022-04-05 00:00:00.000
834,Bike Wash - Red,BB-M088,Red,46.8027,74.0,,,33,7,2022-03-09 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,E87C0FC7-22BC-45EA-8AC9-66A1334C7D3A,2022-03-09 00:00:00.000
835,HL Headset - Blue,LL-O028,Blue,36.5896,71.44,,,35,32,2022-06-12 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,F74CF73C-2214-4748-B8A9-616E28731F34,2022-06-12 00:00:00.000
836,"Short-Sleeve Classic Jersey - Blue, 52",CA-Q050,Blue,78.5265,130.97,52,,23,72,2022-05-03 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,C453EAA7-E150-40E9-B0CB-41283E4813D7,2022-05-03 00:00:00.000
837,HL Headset - Multi,ML-Q661,Multi,5.3373,9.17,,,38,7,2022-12-04 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,1A7627AE-8D27-449C-B89F-1D259A71B1FD,2022-12-04 00:00:00.000
838,HL Headset - Grey,BB-S599,Grey,12.9708,31.98,,,30,50,2022-04-21 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,33DE4C1A-AFD7-46A5-89B2-28C27A6E9656,2022-04-21 00:00:00.000
839,Rear Brakes - Grey,ML-I390,Grey,180.1163,278.1,,10.79,20,104,2022-04-18 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,D2384F80-AAA2-4B0C-995B-A9C818E0E3C7,2022-04-18 00:00:00.000
840,"Short-Sleeve Classic Jersey - Grey, 46",CA-O961,Grey,68.7818,100.67,46,,29,61,2022-04-03 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,26A6F7E4-1AC2-43AA-B982-C6E832485CA8,2022-04-03 00:00:00.000
841,"Short-Sleeve Classic Jersey - Red, 42",BK-R649,Red,9.8228,20.68,42,,26,43,2022-03-17 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,1965E3D9-5D22-45D5-8222-C60A50A9BF72,2022-03-17 00:00:00.000
842,"Long-Sleeve Logo Jersey - Silver, 52",SO-S090,Silver,82.8547,140.19,52,,28,43,2022-06-07 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,C782DE6E-0098-4113-9E4B-EF554284FFB0,2022-06-07 00:00:00.000
843,"Long-Sleeve Logo Jersey - White, 44",CA-U640,White,44.2769,74.59,44,,26,64,2022-04-28 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,68B5AD5B-2655-41D7-AB52-E75D04A8A5F1,2022-04-28 00:00:00.000
844,HL Crankset - Red,BK-W277,Red,85.4644,156.06,,13.43,15,111,2022-07-07 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,160AD9A0-E81F-4931-8AF2-356D692F8FE4,2022-07-07 00:00:00.000
845,HL Fork - Red,HL-H512,Red,473.05,702.79,,17.51,13,82,2022-05-28 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,A7FF0DD6-C4C4-4781-859F-ADE993F7385D,2022-05-28 00:00:00.000
846,Long-Sleeve Logo Jersey - Blue,CA-W052,Blue,69.6119,114.63,,,25,89,2022-09-23 00:00:00.000,,2025-02-09 00:00:00.000,0x47494638396150003100F70000...,no_image_available_small.gif,15353989-DCAD-4750-A863-1CC0812C5CB0,2022-09-23 00:00:00.000
847,ML Fork - White,BK-L721,White,291.0297,582.47,,11.36,17,69,2022-09-09 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,B89EC69A-B603-4132-9641-DD5D0CDA91B4,2022-09-09 00:00:00.000
848,Patch Kit - Red,FR-U164,Red,59.8055,91.59,,,39,46,2022-09-04 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,8FC1CDF4-4CBF-408F-82C3-86F252DC8496,2022-09-04 00:00:00.000
849,"Short-Sleeve Classic Jersey - Blue, L",FR-O281,Blue,59.4644,86.58,L,,27,60,2022-08-19 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,59D3E550-B4CE-4DB5-B938-EA5C8E3C79E2,2022-08-19 00:00:00.000
850,ML Fork - Silver,CA-U179,Silver,336.602,786.85,,4.44,11,91,2022-12-23 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,FBFFBFCF-9B84-47AC-B115-A8CDAEFFBB63,2022-12-23 00:00:00.000
851,Rear Brakes - Silver,HL-K662,Silver,111.6235,211.88,,2.49,14,22,2022-11-12 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,6B5E19AA-33E2-404E-B870-076DB67F8A5E,2022-11-12 00:00:00.000
852,ML Fork - Red,BK-E431,Red,282.688,583.48,,19.36,15,127,2022-04-09 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,8B873026-BB0C-44FE-9E4D-99E27571A1F2,2022-04-09 00:00:00.000
853,"Sport-100 - Red, 54",FR-S996,Red,70.0386,119.44,54,,23,82,2022-08-12 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,3A60FC1A-8B27-435D-9D43-72318D59882F,2022-08-12 00:00:00.000
854,"Racing - Blue, 46",BK-S033,Blue,41.3759,74.34,46,,29,114,2022-06-25 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,4527E7FA-0946-4F4D-B731-52CF24DDB5E2,2022-06-25 00:00:00.000
855,Water Bottle,LL-E540,,35.8017,86.79,,,32,76,2022-01-10 00:00:00.000,,2025-08-12 00:00:00.000,0x47494638396150003100F70000...,no_image_available_small.gif,12B09F0F-5B19-4518-86AB-E47D9FEB9E5D,2022-01-10 00:00:00.000
856,HL Fork - Yellow,BB-M983,Yellow,285.3535,448.84,,9.0,10,62,2022-11-21 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,BEE6202E-0258-4403-87FE-311B2313BDDF,2022-11-21 00:00:00.000
857,HL Crankset - Multi,BK-B034,Multi,170.5876,368.08,,11.4,16,2,2022-04-16 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,F75D15F0-0556-4C37-8A5C-C61AC1EBF15E,2022-04-16 00:00:00.000
858,Water Bottle - White,ML-A888,White,41.7032,72.39,,,32,21,2022-05-05 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,72B68D0E-2120-4AE6-88C4-5E9C21F0FD2C,2022-05-05 00:00:00.000
859,HL Crankset,CA-I996,,31.1638,58.57,,3.68,13,85,2022-03-22 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,69FB5949-91EA-450A-8AFC-3D952A6CA829,2022-03-22 00:00:00.000
860,LL Fork,CA-H223,,46.215,67.26,,18.02,20,81,2022-10-07 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,FCFF7861-BD4E-43F0-987A-5CE066598223,2022-10-07 00:00:00.000
861,Rear Brakes - Blue,CA-Y204,Blue,181.4294,389.0,,4.49,9,97,2022-08-04 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,333A4C13-CE67-4944-9E5E-54A894CDDB23,2022-08-04 00:00:00.000
862,Touring-Panniers - Multi,BK-F658,Multi,36.7621,55.0,,,35,65,2022-07-18 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,94DE50C3-0956-40E0-B3AF-A0083FCE3597,2022-07-18 00:00:00.000
863,ML Fork - Grey,BK-A852,Grey,268.0944,478.11,,6.75,11,101,2022-09-25 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,67C57631-A127-48EB-8B14-7F42F1CB7CFE,2022-09-25 00:00:00.000
864,Bike Wash - Silver,BK-T548,Silver,40.1491,65.46,,,32,94,2022-09-15 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,6309488E-1868-4CEF-9031-DDA67322248B,2022-09-15 00:00:00.000
865,"Sport-100 - Black, 44",BB-H061,Black,43.6785,94.13,44,,25,71,2022-04-04 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,77E46EB6-65EB-4019-873D-DCDFD577B690,2022-04-04 00:00:00.000
866,HL Headset - Multi,BB-Z719,Multi,23.7379,43.96,,,41,10,2022-03-12 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,E9924786-2E21-4AFF-AE38-23042A10622F,2022-03-12 00:00:00.000
867,"Touring - Red, 58",FR-D190,Red,1031.0702,1656.72,58,15.52,7,90,2022-09-23 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,57676F08-5A61-4563-BCE6-39A7BB45586D,2022-09-23 00:00:00.000
868,LL Fork - Multi,HL-R676,Multi,130.6763,294.01,,4.88,16,25,2022-11-15 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,1D982B8E-524D-448A-87D7-24268BEAEEEC,2022-11-15 00:00:00.000
869,"Long-Sleeve Logo Jersey - Blue, 46",LL-X931,Blue,66.6998,147.22,46,,29,2,2022-03-28 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,DBF73796-9659-46AA-BD75-DA4154B97DC3,2022-03-28 00:00:00.000
870,HL Headset - Silver,ML-N503,Silver,50.8956,92.92,,,40,85,2022-02-09 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,5A3A1065-844F-4003-98E9-78E9BDDEE75F,2022-02-09 00:00:00.000
871,HL Headset,FR-T267,,47.7418,87.8,,,37,110,2022-12-21 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,F7152A12-EBC9-4A14-AE25-3E55F80C9BD5,2022-12-21 00:00:00.000
872,Rear Brakes - Multi,FR-K161,Multi,396.1114,668.82,,15.18,11,39,2022-05-01 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,3AD5F628-489D-4698-9807-6509820C359A,2022-05-01 00:00:00.000
873,HL Fork,SO-J161,,99.8686,217.3,,2.16,21,35,2022-10-23 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,38725975-AE9E-4B0B-98AF-FC3631A1A058,2022-10-23 00:00:00.000
874,HL Crankset - White,FR-E804,White,121.783,295.61,,15.37,11,60,2022-01-02 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,FFBAAC87-6806-44F5-B085-8FDEA93FA651,2022-01-02 00:00:00.000
875,HL Headset - Multi,LL-K741,Multi,18.3158,26.29,,,31,68,2022-09-07 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,265CBCF6-372D-4686-9922-B84324E67529,2022-09-07 00:00:00.000
876,HL Headset - Multi,ML-T932,Multi,22.0582,40.84,,,37,117,2022-01-14 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,2CE8EAD0-0223-46C1-B715-A4FDC313042D,2022-01-14 00:00:00.000
877,ML Fork - Multi,LL-O148,Multi,301.192,714.05,,17.72,21,113,2022-04-14 00:00:00.000,,2025-08-18 00:00:00.000,0x47494638396150003100F70000...,no_image_available_small.gif,70E502EE-E937-4912-A06E-0C0E3CD4C9B8,2022-04-14 00:00:00.000
878,LL Fork - Black,ML-U809,Black,72.8288,156.52,,19.7,16,71,2022-12-05 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,C013A687-2CA8-4E35-B290-77944C816624,2022-12-05 00:00:00.000
879,Rear Brakes - White,HL-W349,White,355.268,731.07,,4.75,8,38,2022-02-07 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,1DFD8B38-3F74-4150-A52F-F197FFADAA00,2022-02-07 00:00:00.000
880,HL Crankset - Grey,BB-P165,Grey,231.984,475.66,,1.85,12,62,2022-06-27 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,E443DBB7-3F30-4ED0-BC65-791CD18B9CF5,2022-06-27 00:00:00.000
881,"Sport-100 - Yellow, 52",ML-R953,Yellow,66.3408,103.07,52,,26,98,2022-05-14 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,42337B59-C3FB-48EC-A78E-BE1AABFA6D9C,2022-05-14 00:00:00.000
882,"ML Mountain - Red, 58",LL-L109,Red,1974.507,2994.43,58,3.99,7,67,2022-09-28 00:00:00.000,,2025-05-29 00:00:00.000,0x47494638396150003100F70000...,no_image_available_small.gif,D1250D91-90B7-4FDC-9FAB-B31942AF78A1,2022-09-28 00:00:00.000
883,"Long-Sleeve Logo Jersey - White, 58",BB-Q151,White,63.4454,101.17,58,,29,85,2022-09-30 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,4276C15D-0F9F-4185-A11D-BA68636431DE,2022-09-30 00:00:00.000
884,"Long-Sleeve Logo Jersey - Silver, L",BB-H898,Silver,71.2037,108.13,L,,28,62,2022-10-03 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,01325F95-B194-49DA-B250-16515F1189C5,2022-10-03 00:00:00.000
885,Patch Kit - Silver,HL-U405,Silver,20.8465,46.33,,,39,115,2022-09-11 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,467C6875-A245-4767-B0BE-9EFE88CABBEF,2022-09-11 00:00:00.000
886,HL Headset - Black,ML-C865,Black,29.8462,45.0,,,38,86,2022-05-26 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,45EEEA24-770B-4C45-85C7-AA87A2F5476A,2022-05-26 00:00:00.000
887,HL Crankset - Blue,BB-Q987,Blue,240.3347,394.87,,15.65,16,124,2022-10-19 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,D0BDFA8C-BA45-4AF4-B27F-ECF8D1C3A66F,2022-10-19 00:00:00.000
888,"Long-Sleeve Logo Jersey - White, 38",SO-R626,White,44.8941,73.11,38,,24,90,2022-02-15 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,C4B03318-2C6A-4FF4-88C0-F892E5F11FCC,2022-02-15 00:00:00.000
889,Patch Kit - Yellow,FR-S033,Yellow,12.8475,27.13,,,38,41,2022-10-16 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,36D85827-1979-47D4-9D4C-C60DA21BDD4C,2022-10-16 00:00:00.000
890,"Sport-100 - Grey, M",HL-Q559,Grey,46.0126,107.21,M,,27,109,2022-07-13 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,5410DE01-A996-4F48-9BDC-3828B405097B,2022-07-13 00:00:00.000
891,Touring-Panniers - Red,FR-W024,Red,10.9399,17.36,,,41,9,2022-07-04 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,9FF4BAEA-164F-41B0-B6A7-E38DDEE40B64,2022-07-04 00:00:00.000
892,"Short-Sleeve Classic Jersey - Silver, 56",FR-W503,Silver,17.6583,27.41,56,,24,28,2022-05-31 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,FF06AF5B-DEBB-4A9D-8674-7EEB90A8DE1D,2022-05-31 00:00:00.000
893,HL Crankset - Red,BK-I812,Red,184.2892,288.23,,15.54,20,56,2022-06-04 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,ECC59D2F-D9AD-4941-944D-E68B899FE37C,2022-06-04 00:00:00.000
894,Touring-Panniers - White,SO-T290,White,59.6726,89.24,,,35,55,2022-09-05 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,3B18350A-C3CC-4C64-A504-3257CA8FDE20,2022-09-05 00:00:00.000
895,Bike Wash - Silver,ML-A545,Silver,46.1245,76.11,,,39,19,2022-05-10 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,C65BE181-4824-45C2-938C-23524B67A5AB,2022-05-10 00:00:00.000
896,"Short-Sleeve Classic Jersey - Grey, 40",SO-R850,Grey,68.2476,116.19,40,,22,19,2022-11-23 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,0AF8DCA9-2E3F-4700-AE04-AE343583B19A,2022-11-23 00:00:00.000
897,Front Brakes - Multi,LL-V085,Multi,188.2381,291.32,,6.17,9,57,2022-01-16 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,6A00B63C-FBB5-49B5-B9D1-211EDDF1C985,2022-01-16 00:00:00.000
898,HL Headset,SO-Z889,,37.5934,87.14,,,32,22,2022-05-19 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,299A1519-8874-4E2D-859B-149D17CBE46C,2022-05-19 00:00:00.000
