SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,ShipToAddressID,BillToAddressID,ShipMethod,CreditCardApprovalCode,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
121858,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,0,SO121858,PO847034535,10-4020-000848,848,10869,9707,XRQ - TRUCK GROUND,,1339.8,107.184,39.4957,1486.4797,,3B4F4067-2BD7-41FB-847A-0507B0484ECD,2025-11-21 00:00:00.000
121859,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO121859,PO498630053,10-4020-004591,4591,478,10883,OVERNIGHT J-FAST,,1883.204,150.6563,23.6526,2057.5129,,73B24542-0A70-49D6-AF25-A5EA3A8D5CBB,2025-11-28 00:00:00.000
121860,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO121860,PO691627180,10-4020-001012,1012,5283,11366,OVERNIGHT J-FAST,,1499.783,119.9826,22.6136,1642.3792,,1ABFE4BA-B00A-4767-A4FA-85DAB54F37BB,2025-11-24 00:00:00.000
121861,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO121861,PO273762263,10-4020-006584,6584,6074,6808,XRQ - TRUCK GROUND,,459.5695,36.7656,37.5421,533.8772,,C59D1BB5-0210-4DBF-899D-5621125583B3,2025-11-27 00:00:00.000
121862,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO121862,PO972456454,10-4020-007882,7882,4275,4093,OVERNIGHT J-FAST,,74.271,5.9417,31.378,111.5907,,16EFA7E4-E3E4-4941-8F86-CA234C307BDE,2025-11-27 00:00:00.000
121863,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,1,SO121863,PO853044428,10-4020-001025,1025,9812,11780,XRQ - TRUCK GROUND,,307.78,24.6224,34.0516,366.454,,78FDCCA8-0CD0-415B-97C9-F90801DF807A,2025-11-26 00:00:00.000
121864,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,0,SO121864,PO674227378,10-4020-006866,6866,2363,4857,OVERNIGHT J-FAST,,1906.9695,152.5576,37.7228,2097.2499,,EAA4CFD0-AD18-45E1-8E39-CA6051641FBD,2025-11-28 00:00:00.000
121865,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO121865,PO466014524,10-4020-000385,385,11797,2145,OVERNIGHT J-FAST,,1441.807,115.3446,12.8143,1569.9659,,2EC897B9-88AD-4AA9-B706-D139FD3BE4A4,2025-11-27 00:00:00.000
121866,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO121866,PO463201262,10-4020-008516,8516,11169,6956,CARGO TRANSPORT 5,,193.838,15.507,19.0174,228.3624,,BA5633AA-014C-4FD9-9CEE-95ED12342788,2025-11-23 00:00:00.000
121867,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,0,SO121867,PO447631023,10-4020-003500,3500,8518,1540,XRQ - TRUCK GROUND,,2685.267,214.8214,15.1894,2915.2778,,F68B891D-3B39-4C3E-B6F8-73CD9B1F5E8D,2025-11-28 00:00:00.000
121868,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO121868,PO117009191,10-4020-006198,6198,5866,105,CARGO TRANSPORT 5,,1281.208,102.4966,34.7067,1418.4113,,B25B4583-71F4-4ACB-8F9C-2F058D99E49B,2025-11-23 00:00:00.000
121869,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO121869,PO878480100,10-4020-009752,9752,4159,11222,XRQ - TRUCK GROUND,,3789.223,303.1378,12.0245,4104.3853,,F9ABA75D-BA6A-49FF-A9F4-234348A096F2,2025-11-26 00:00:00.000
121870,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO121870,PO317910156,10-4020-008406,8406,1424,1988,XRQ - TRUCK GROUND,,2367.9225,189.4338,31.3677,2588.724,,5D2A77AC-D01E-4FCD-9DBC-3D1135EC5A31,2025-11-27 00:00:00.000
121871,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO121871,PO202057441,10-4020-006165,6165,10808,888,CARGO TRANSPORT 5,,795.42,63.6336,31.6969,890.7505,,E3FCAA32-819C-4C40-85FE-B008AA9D5A70,2025-11-29 00:00:00.000
121872,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO121872,PO201323853,10-4020-006284,6284,5539,6723,CARGO TRANSPORT 5,,961.5885,76.9271,20.7206,1059.2362,,29E13B2F-6483-4E0F-9B55-2E59FEF609DA,2025-11-21 00:00:00.000
121873,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO121873,PO695829258,10-4020-005663,5663,11070,5606,CARGO TRANSPORT 5,,90.89,7.2712,34.4572,132.6184,,5C4EB729-B0A6-48EF-89C0-FA49DC9FE8F6,2025-11-27 00:00:00.000
121874,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO121874,PO130114682,10-4020-005675,5675,11709,8603,OVERNIGHT J-FAST,,2101.123,168.0898,19.2902,2288.503,,79447A86-2BAF-4E12-9AC6-2BDB781EE6A1,2025-11-21 00:00:00.000
121875,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO121875,PO265185337,10-4020-004197,4197,389,2042,XRQ - TRUCK GROUND,,2067.7575,165.4206,38.9841,2272.1622,,F7D833BE-50CB-401C-9619-7C180200B942,2025-11-26 00:00:00.000
121876,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO121876,PO825696724,10-4020-003422,3422,4940,10095,CARGO TRANSPORT 5,,57.24,4.5792,27.1122,88.9314,,E72618E8-4674-435C-A4D6-306F4344BA11,2025-11-20 00:00:00.000
121877,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO121877,PO450866591,10-4020-001780,1780,8620,11327,OVERNIGHT J-FAST,,48.834,3.9067,23.7212,76.4619,,7AED8C28-52D8-42C4-A5CB-E538C3CFB4DC,2025-11-22 00:00:00.000
121878,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,0,SO121878,PO779916507,10-4020-009064,9064,3140,3030,CARGO TRANSPORT 5,,3234.492,258.7594,25.0756,3518.327,,22181533-0F35-47AD-AB2E-8B27DBEFB58C,2025-11-28 00:00:00.000
121879,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO121879,PO372894346,10-4020-001722,1722,8069,1152,XRQ - TRUCK GROUND,,2676.014,214.0811,34.0058,2924.1009,,3A586FC3-28D4-4C41-90C5-1C83AD1E943C,2025-11-21 00:00:00.000
121880,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO121880,PO548255479,10-4020-000350,350,6545,4909,OVERNIGHT J-FAST,,10186.7335,814.9387,30.2227,11031.8949,,08DE8AD5-ACC7-4CA5-8139-B25B9F67C63B,2025-11-23 00:00:00.000
121881,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,1,SO121881,PO926634481,10-4020-006773,6773,9401,4258,XRQ - TRUCK GROUND,,2625.571,210.0457,32.2507,2867.8674,,BB4951F6-3676-482B-A11D-EC2116B298D6,2025-11-26 00:00:00.000
121882,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO121882,PO304326509,10-4020-006651,6651,2921,10320,CARGO TRANSPORT 5,,802.0245,64.162,36.001,902.1875,,189CFCE1-2F30-4F01-9552-766290B3DEC6,2025-11-22 00:00:00.000
121883,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO121883,PO486188729,10-4020-007797,7797,6562,10844,XRQ - TRUCK GROUND,,383.1135,30.6491,18.5844,432.347,,C4F956E8-2260-427A-8056-568944B75E00,2025-11-28 00:00:00.000
121884,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO121884,PO253172686,10-4020-009378,9378,844,9066,OVERNIGHT J-FAST,,5821.427,465.7142,15.4167,6302.5579,,5D38FD2F-DE49-4EEB-886B-C41F8F5090EE,2025-11-22 00:00:00.000
121885,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO121885,PO258080628,10-4020-007085,7085,976,9812,XRQ - TRUCK GROUND,,1525.965,122.0772,38.4086,1686.4508,,5A15C2E2-FA9B-44B1-89E4-975C116082B3,2025-11-20 00:00:00.000
121886,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO121886,PO998650747,10-4020-008968,8968,11844,1555,CARGO TRANSPORT 5,,1753.852,140.3082,36.7034,1930.8636,,EE27E83A-077B-407D-9C96-6EBDEDF1AF65,2025-11-20 00:00:00.000
121887,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO121887,PO467024843,10-4020-008737,8737,6410,7634,OVERNIGHT J-FAST,,870.1465,69.6117,33.0469,972.8051,,34388D95-74C2-4773-BB60-BACBBFD07DEE,2025-11-22 00:00:00.000
121888,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO121888,PO736787788,10-4020-008908,8908,9747,2944,XRQ - TRUCK GROUND,,1458.351,116.6681,34.0242,1609.0433,,D99C0054-11C7-4255-BCFC-A1084F55039C,2025-11-22 00:00:00.000
121889,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO121889,PO439501311,10-4020-008435,8435,3156,5370,XRQ - TRUCK GROUND,,215.337,17.227,12.0413,244.6053,,D2E2AEB1-8348-440C-A091-8642861992C2,2025-11-23 00:00:00.000
121890,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO121890,PO620713890,10-4020-009160,9160,3140,4010,XRQ - TRUCK GROUND,,2133.366,170.6693,21.47,2325.5053,,401B9625-EFE4-445A-BED3-F3E0AEE34A11,2025-11-23 00:00:00.000
121891,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,1,SO121891,PO463330215,10-4020-001540,1540,8333,8326,XRQ - TRUCK GROUND,,1505.4185,120.4335,21.9382,1647.7902,,2B668E3A-B7EB-4346-A657-2B84B91DF347,2025-11-26 00:00:00.000
121892,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO121892,PO338309357,10-4020-001539,1539,7064,3431,OVERNIGHT J-FAST,,305.051,24.4041,21.2094,350.6645,,F532C220-3E7C-4CE7-A8C9-E829DF3EE86D,2025-11-25 00:00:00.000
121893,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO121893,PO292191730,10-4020-001939,1939,7440,1285,CARGO TRANSPORT 5,,572.076,45.7661,14.1133,631.9554,,F016DCB1-ADCF-4A4F-A3D2-46CF82F0FD0E,2025-11-26 00:00:00.000
121894,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO121894,PO526449346,10-4020-001084,1084,7900,5778,CARGO TRANSPORT 5,,54.187,4.335,39.8458,98.3678,,AA58802E-7E09-4B08-92D0-6AA0A3281B9C,2025-11-25 00:00:00.000
121895,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO121895,PO497811564,10-4020-005068,5068,5678,1025,XRQ - TRUCK GROUND,,126.229,10.0983,17.2711,153.5984,,42AE86CC-7894-4E2E-BBEC-995B7B5B969E,2025-11-28 00:00:00.000
121896,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO121896,PO601461036,10-4020-005893,5893,11072,4894,XRQ - TRUCK GROUND,,1405.959,112.4767,26.3506,1544.7863,,780AE3E1-54A6-407B-A757-132F0F5156F2,2025-11-24 00:00:00.000
121897,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO121897,PO794400902,10-4020-001350,1350,992,11308,OVERNIGHT J-FAST,,432.693,34.6154,33.607,500.9154,,3C7A6B2A-E53C-4EF3-B028-D6F2BBE9C7BC,2025-11-22 00:00:00.000
121898,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO121898,PO357034106,10-4020-008226,8226,10542,7368,CARGO TRANSPORT 5,,1513.141,121.0513,14.524,1648.7163,,0D5790E3-2A64-42B1-A57C-04985302B3C8,2025-11-21 00:00:00.000
121899,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO121899,PO532538195,10-4020-002275,2275,3062,5035,CARGO TRANSPORT 5,,1857.858,148.6286,34.491,2040.9776,,F0AE9E9B-622D-45DA-939B-304B5A679BE6,2025-11-22 00:00:00.000
121900,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO121900,PO154202803,10-4020-000500,500,10684,5239,OVERNIGHT J-FAST,,351.36,28.1088,15.8152,395.284,,5FD4E51E-719D-4191-A593-CC33200A85C8,2025-11-23 00:00:00.000
121901,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO121901,PO261061861,10-4020-009081,9081,8963,5957,CARGO TRANSPORT 5,,6532.078,522.5662,16.5783,7071.2225,,78F98492-1626-4135-8CD3-84A9A8F7DAAB,2025-11-23 00:00:00.000
121902,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO121902,PO291952921,10-4020-000299,299,622,6013,XRQ - TRUCK GROUND,,10905.7925,872.4634,31.2377,11809.4936,,3F1C4364-BAF7-4F6E-9DE7-6207CC1C6245,2025-11-23 00:00:00.000
121903,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO121903,PO359828296,10-4020-007986,7986,1014,5799,XRQ - TRUCK GROUND,,73.251,5.8601,33.9385,113.0496,,F7535D06-74A9-48AE-B7DF-7F11E5D41327,2025-11-24 00:00:00.000
121904,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,0,SO121904,PO826132337,10-4020-002641,2641,8802,916,CARGO TRANSPORT 5,,1485.27,118.8216,37.2966,1641.3882,,3A241B1E-98F5-4F66-828D-697A23F6C61B,2025-11-21 00:00:00.000
121905,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO121905,PO115491918,10-4020-006242,6242,126,9522,CARGO TRANSPORT 5,,2685.601,214.8481,19.1386,2919.5877,,5123A7E7-FED7-4993-A1E5-B98F7023B07F,2025-11-29 00:00:00.000
121906,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,0,SO121906,PO524605015,10-4020-004480,4480,1160,1933,XRQ - TRUCK GROUND,,323.589,25.8871,34.3877,383.8638,,8C086B3F-3234-46D9-8F36-0EB89B416B82,2025-11-21 00:00:00.000
121907,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO121907,PO676243681,10-4020-001386,1386,7361,6339,XRQ - TRUCK GROUND,,7388.664,591.0931,28.2886,8008.0457,,9FAED535-59AC-4CDF-A858-7D28A9964457,2025-11-22 00:00:00.000
121908,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO121908,PO534768998,10-4020-003919,3919,4441,7982,XRQ - TRUCK GROUND,,575.2725,46.0218,30.3441,651.6384,,59492B50-AA97-48D3-ADB2-090052AE8E65,2025-11-25 00:00:00.000
121909,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO121909,PO478224346,10-4020-005423,5423,614,2482,CARGO TRANSPORT 5,,10195.7415,815.6593,39.4739,11050.8747,,2D7249A8-E05F-4DBF-BE2A-F7B54141014C,2025-11-20 00:00:00.000
121910,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO121910,PO739886766,10-4020-004181,4181,2737,1173,CARGO TRANSPORT 5,,4493.7575,359.5006,29.604,4882.8621,,3A0101A6-AB1A-4360-BC2F-B60AE585B6FE,2025-11-22 00:00:00.000
121911,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO121911,PO321551313,10-4020-008433,8433,4966,1937,OVERNIGHT J-FAST,,3019.113,241.529,26.9396,3287.5816,,2DC72A83-BBFE-4114-BCA8-28AEC32AEFFD,2025-11-25 00:00:00.000
121912,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO121912,PO890363535,10-4020-002863,2863,765,948,CARGO TRANSPORT 5,,269.714,21.5771,37.2399,328.531,,421D9916-BE65-4977-BF86-976E24939DC0,2025-11-21 00:00:00.000
121913,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO121913,PO342787128,10-4020-004552,4552,2490,4963,CARGO TRANSPORT 5,,1208.309,96.6647,24.8861,1329.8598,,613B769C-A975-46CF-A489-1042825FD1FF,2025-11-24 00:00:00.000
121914,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO121914,PO473767891,10-4020-008496,8496,3384,11341,OVERNIGHT J-FAST,,80.946,6.4757,30.7357,118.1574,,45150DA2-1684-4240-A883-BD9B5CB318D7,2025-11-23 00:00:00.000
121915,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO121915,PO747043553,10-4020-008185,8185,10664,1646,OVERNIGHT J-FAST,,49.476,3.9581,37.9197,91.3538,,5C953163-B383-440E-B8C3-383FB6E8557E,2025-11-29 00:00:00.000
121916,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO121916,PO535056555,10-4020-003933,3933,7598,10124,CARGO TRANSPORT 5,,2170.308,173.6246,27.1794,2371.112,,1ED2925B-6F88-44E5-A923-A97D44E09E0D,2025-11-20 00:00:00.000
121917,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO121917,PO361524648,10-4020-006829,6829,8940,8537,OVERNIGHT J-FAST,,2420.2565,193.6205,30.3905,2644.2675,,E4AA4894-2BBB-4A01-8F0C-12C573930CA5,2025-11-20 00:00:00.000
121918,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO121918,PO963571704,10-4020-009830,9830,2786,4746,OVERNIGHT J-FAST,,1594.32,127.5456,31.8894,1753.755,,47DE8822-E8D8-483E-8510-E5C8AF98A8A0,2025-11-27 00:00:00.000
121919,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO121919,PO874030999,10-4020-002590,2590,2120,9969,XRQ - TRUCK GROUND,,667.332,53.3866,16.3705,737.0891,,7CD0E360-DCFD-449C-B464-A768D29D9DC8,2025-11-24 00:00:00.000
121920,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO121920,PO754296194,10-4020-007028,7028,8487,8103,XRQ - TRUCK GROUND,,1634.09,130.7272,35.9407,1800.7579,,53132BEB-DEFE-4A6E-B29B-6AB2F07659BF,2025-11-29 00:00:00.000
121921,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO121921,PO501598073,10-4020-009878,9878,509,10268,CARGO TRANSPORT 5,,667.0215,53.3617,22.3531,742.7363,,8433B643-E3E1-42AD-9561-72AAC9617016,2025-11-20 00:00:00.000
121922,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO121922,PO618162881,10-4020-008226,8226,1192,8422,OVERNIGHT J-FAST,,822.933,65.8346,27.6842,916.4518,,25409DF2-D03B-470E-A0F2-44C205E7F113,2025-11-26 00:00:00.000
121923,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,0,SO121923,PO222754302,10-4020-000506,506,2936,11825,CARGO TRANSPORT 5,,4882.09,390.5672,23.006,5295.6632,,6FEE881C-E050-4B08-A9B3-5EEA16451B45,2025-11-28 00:00:00.000
121924,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO121924,PO597013712,10-4020-005764,5764,6946,7355,OVERNIGHT J-FAST,,1060.939,84.8751,28.9586,1174.7727,,59B37B84-7162-4A7F-9FD6-8EFC407FEE0B,2025-11-24 00:00:00.000
121925,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO121925,PO178915832,10-4020-008796,8796,5486,702,OVERNIGHT J-FAST,,374.256,29.9405,23.145,427.3415,,C1102744-DA8B-4552-9CD9-11EB888C88BE,2025-11-27 00:00:00.000
121926,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO121926,PO415196059,10-4020-003001,3001,1797,3552,XRQ - TRUCK GROUND,,5968.869,477.5095,17.5872,6463.9657,,DFBA4EAD-49C3-4149-B96A-0D72AA6C6835,2025-11-25 00:00:00.000
121927,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,1,SO121927,PO463146178,10-4020-000094,94,4595,652,CARGO TRANSPORT 5,,727.343,58.1874,20.2309,805.7613,,84C2399D-A8C8-4133-AEA4-1557BE9A945F,2025-11-26 00:00:00.000
121928,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO121928,PO425846347,10-4020-000119,119,11923,2821,CARGO TRANSPORT 5,,142.92,11.4336,22.284,176.6376,,5FDCDDDC-37C0-4591-8336-2FF7B6FC08B0,2025-11-27 00:00:00.000
121929,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO121929,PO201134895,10-4020-006583,6583,5384,7464,CARGO TRANSPORT 5,,1717.747,137.4198,39.5146,1894.6814,,77682C17-08B7-4D0D-9093-3FB03AE08BDD,2025-11-25 00:00:00.000
121930,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO121930,PO235688024,10-4020-004831,4831,2685,1817,XRQ - TRUCK GROUND,,390.405,31.2324,18.3958,440.0332,,F74673F7-0C36-4EAB-B7DD-D43719610D61,2025-11-26 00:00:00.000
121931,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO121931,PO231723180,10-4020-008980,8980,10699,4764,XRQ - TRUCK GROUND,,238.121,19.0497,23.8975,281.0682,,3C5C73E3-77DB-4306-9F29-C6E295037AC8,2025-11-24 00:00:00.000
121932,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO121932,PO414233460,10-4020-003338,3338,3834,8938,OVERNIGHT J-FAST,,2114.752,169.1802,12.5633,2296.4955,,5E0E9600-CC1E-4BA3-8B2C-C6FA8DC99AC8,2025-11-23 00:00:00.000
121933,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO121933,PO827516481,10-4020-005518,5518,11132,11497,XRQ - TRUCK GROUND,,2326.464,186.1171,11.2276,2523.8087,,5DFAC41A-5A90-4B1E-A683-314D8683C10D,2025-11-26 00:00:00.000
121934,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO121934,PO151783127,10-4020-003040,3040,982,7751,CARGO TRANSPORT 5,,1216.068,97.2854,37.3567,1350.7101,,A47A6D43-C493-487C-9183-07AF9131E744,2025-11-24 00:00:00.000
121935,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO121935,PO148352695,10-4020-005583,5583,5196,5112,CARGO TRANSPORT 5,,80.902,6.4722,11.6141,98.9883,,D0F972A6-4387-485D-A693-6834E5978A79,2025-11-27 00:00:00.000
121936,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,1,SO121936,PO902153700,10-4020-005946,5946,4480,4972,CARGO TRANSPORT 5,,3485.423,278.8338,16.8215,3781.0783,,B8EB798A-AFF2-4035-8AA8-41E4F5ECED73,2025-11-26 00:00:00.000
121937,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,0,SO121937,PO195214747,10-4020-004655,4655,7897,3133,OVERNIGHT J-FAST,,1713.532,137.0826,14.8434,1865.458,,9BB82A12-6DB8-49B4-A9AE-29CDB46402EE,2025-11-21 00:00:00.000
121938,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO121938,PO270368117,10-4020-009497,9497,2052,9682,CARGO TRANSPORT 5,,717.84,57.4272,12.6919,787.9591,,EBFA737D-64FF-49E7-BA82-F51757BB64D6,2025-11-25 00:00:00.000
121939,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO121939,PO401721140,10-4020-002037,2037,11135,9342,XRQ - TRUCK GROUND,,866.5465,69.3237,26.8526,962.7228,,C9CC3066-E2A5-4C7B-B7FF-934D0E97A43A,2025-11-27 00:00:00.000
121940,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO121940,PO358115580,10-4020-003885,3885,4170,6227,XRQ - TRUCK GROUND,,3568.608,285.4886,37.2487,3891.3453,,21170A4F-3810-4919-B4BF-7DEE67660AAF,2025-11-24 00:00:00.000
121941,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO121941,PO584847773,10-4020-002933,2933,1024,7625,XRQ - TRUCK GROUND,,77.886,6.2309,24.9942,109.1111,,0862334A-FE18-4CEE-A21E-4AAF41FC83C4,2025-11-21 00:00:00.000
121942,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO121942,PO947121807,10-4020-009635,9635,2386,9959,OVERNIGHT J-FAST,,1527.706,122.2165,32.8005,1682.723,,7845F21C-49F1-442B-BC5E-BE65C88C7F41,2025-11-24 00:00:00.000
