SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,ShipToAddressID,BillToAddressID,ShipMethod,CreditCardApprovalCode,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
121985,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO121985,PO664958432,10-4020-006450,6450,11886,3651,CARGO TRANSPORT 5,,233.928,18.7142,30.7879,283.4301,,9902C72E-35BB-4823-B8E1-61E5341A516E,2025-11-29 00:00:00.000
121986,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO121986,PO407301818,10-4020-009140,9140,8591,10261,OVERNIGHT J-FAST,,331.842,26.5474,23.8312,382.2206,,5CDC408E-2566-44B1-904A-73357457DD50,2025-11-27 00:00:00.000
121987,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO121987,PO759944788,10-4020-008636,8636,1902,6751,CARGO TRANSPORT 5,,1620.39,129.6312,18.4499,1768.4711,,144D25A5-060F-4605-943D-54F52E43DAC3,2025-11-25 00:00:00.000
121988,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO121988,PO711034780,10-4020-000831,831,1100,75,XRQ - TRUCK GROUND,,5127.367,410.1894,23.1576,5560.714,,2671E306-8FAE-41E2-B263-7AD9B4CEE2EA,2025-11-29 00:00:00.000
121989,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO121989,PO721748651,10-4020-005652,5652,3930,544,OVERNIGHT J-FAST,,273.077,21.8462,11.8698,306.793,,1DE91054-D3BD-4B64-9B86-6D0D808CE087,2025-11-24 00:00:00.000
121990,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO121990,PO606393362,10-4020-003224,3224,6459,2861,CARGO TRANSPORT 5,,631.557,50.5246,23.1193,705.2009,,F3C23158-B025-4E74-801F-CA75B7CB49AE,2025-11-25 00:00:00.000
121991,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,1,SO121991,PO785375803,10-4020-003014,3014,3323,1155,XRQ - TRUCK GROUND,,1119.434,89.5547,36.5445,1245.5332,,CCB0F0BF-C196-4A49-9A17-D11083FC8B83,2025-11-26 00:00:00.000
121992,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO121992,PO545148113,10-4020-001175,1175,10991,2917,CARGO TRANSPORT 5,,2585.703,206.8562,21.5672,2814.1264,,A2FDE232-452B-4A29-AEC5-A2B628CE56C3,2025-11-28 00:00:00.000
121993,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO121993,PO444923777,10-4020-005840,5840,9145,4768,OVERNIGHT J-FAST,,639.301,51.1441,33.5855,724.0306,,B38C4691-3305-4BCA-A62E-B750728FDDD9,2025-11-24 00:00:00.000
121994,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO121994,PO732763293,10-4020-009877,9877,11613,10206,OVERNIGHT J-FAST,,74.619,5.9695,19.7193,100.3078,,691D1EF7-C841-419F-B0A4-5F26EF7144AB,2025-11-25 00:00:00.000
121995,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO121995,PO395068108,10-4020-005756,5756,2106,10285,OVERNIGHT J-FAST,,870.219,69.6175,29.1282,968.9647,,5D8C9450-EF58-4367-A69F-ED20AE78FD56,2025-11-29 00:00:00.000
121996,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,1,SO121996,PO242046619,10-4020-000553,553,1532,7847,XRQ - TRUCK GROUND,,294.786,23.5829,26.8181,345.187,,DFE22B9F-D84E-40CE-AB2B-CC37436CB419,2025-11-26 00:00:00.000
121997,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO121997,PO429048305,10-4020-007505,7505,11023,404,CARGO TRANSPORT 5,,345.6765,27.6541,14.7807,388.1113,,33A6FC61-0C77-4DC2-B34A-4437F5542734,2025-11-20 00:00:00.000
121998,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO121998,PO561342478,10-4020-009188,9188,9533,8215,XRQ - TRUCK GROUND,,1339.768,107.1814,24.425,1471.3744,,EA0AB809-B825-49A3-A116-FA3D2C151FBA,2025-11-29 00:00:00.000
121999,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO121999,PO681472065,10-4020-005974,5974,11923,9855,XRQ - TRUCK GROUND,,139.359,11.1487,20.9251,171.4328,,91DE5857-A7E1-4732-982B-060BE9FEB8F0,2025-11-27 00:00:00.000
122000,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122000,PO234417904,10-4020-007681,7681,5347,4521,CARGO TRANSPORT 5,,249.81,19.9848,36.8406,306.6354,,7D8B0F34-BA35-4F57-8B4B-BED66B5CF876,2025-11-22 00:00:00.000
122001,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122001,PO381489158,10-4020-004544,4544,1314,10196,XRQ - TRUCK GROUND,,714.343,57.1474,16.9788,788.4692,,368B2971-A4CE-4381-BFAA-B4676D12E0F2,2025-11-28 00:00:00.000
122002,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122002,PO685911009,10-4020-004788,4788,9907,3763,OVERNIGHT J-FAST,,1565.0205,125.2016,36.3537,1726.5758,,D382C0E4-66CD-4589-9009-915134CC4991,2025-11-25 00:00:00.000
122003,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122003,PO812969347,10-4020-006246,6246,3671,4535,XRQ - TRUCK GROUND,,1094.7415,87.5793,37.3762,1219.697,,154ABFE5-9968-4167-A025-34A57317F7AF,2025-11-25 00:00:00.000
122004,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO122004,PO353718656,10-4020-002804,2804,2442,7049,OVERNIGHT J-FAST,,9876.5305,790.1224,34.2693,10700.9222,,16FA46AB-EACF-4F68-9F74-545FB4DB7549,2025-11-20 00:00:00.000
122005,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO122005,PO595629357,10-4020-002691,2691,7974,2603,OVERNIGHT J-FAST,,245.97,19.6776,23.9893,289.6369,,87F67F02-B125-40FC-874E-338260086C2E,2025-11-23 00:00:00.000
122006,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122006,PO755748074,10-4020-006479,6479,11273,1422,CARGO TRANSPORT 5,,663.801,53.1041,19.324,736.2291,,318558E4-2140-4599-84BD-D4B5727C9ADA,2025-11-20 00:00:00.000
122007,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122007,PO937678112,10-4020-005305,5305,10735,1311,XRQ - TRUCK GROUND,,6271.5915,501.7273,28.5169,6801.8357,,B8962E30-2235-402B-8135-F20AF73FA59E,2025-11-25 00:00:00.000
122008,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO122008,PO566822655,10-4020-001269,1269,9660,974,OVERNIGHT J-FAST,,1106.693,88.5354,22.8525,1218.0809,,50B8345B-7E44-474F-8CE3-5F500F23C833,2025-11-20 00:00:00.000
122009,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO122009,PO596948680,10-4020-000365,365,3983,4714,XRQ - TRUCK GROUND,,200.07,16.0056,37.7816,253.8572,,45D49426-372C-458D-A7C7-6508053C9387,2025-11-27 00:00:00.000
122010,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO122010,PO133454436,10-4020-002572,2572,6249,2848,CARGO TRANSPORT 5,,264.033,21.1226,18.7442,303.8998,,C1009AF3-8B50-426E-8C56-925A2E6E01AC,2025-11-24 00:00:00.000
122011,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122011,PO246086215,10-4020-006599,6599,6575,5650,XRQ - TRUCK GROUND,,495.552,39.6442,36.8119,572.0081,,EF32216C-904D-4783-A1B9-B049AC883EB4,2025-11-22 00:00:00.000
122012,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO122012,PO160608574,10-4020-003404,3404,7758,10600,XRQ - TRUCK GROUND,,652.964,52.2371,13.6786,718.8797,,D8871352-0F65-4091-9AB3-E70458D7A829,2025-11-23 00:00:00.000
122013,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122013,PO679542168,10-4020-000786,786,1690,226,OVERNIGHT J-FAST,,434.854,34.7883,24.3225,493.9648,,1B600AD2-90C1-412D-B813-E9AD6C7FE30E,2025-11-25 00:00:00.000
122014,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,0,SO122014,PO736411199,10-4020-002772,2772,4623,11201,CARGO TRANSPORT 5,,130.58,10.4464,18.2744,159.3008,,07791B9C-E046-4DFC-8C76-A4B7A727AA25,2025-11-21 00:00:00.000
122015,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO122015,PO413768678,10-4020-002775,2775,6913,6429,CARGO TRANSPORT 5,,1804.942,144.3954,39.8182,1989.1556,,9983EB98-F143-463B-837D-0F7C92DB43A2,2025-11-20 00:00:00.000
122016,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO122016,PO710334967,10-4020-005301,5301,10367,10813,CARGO TRANSPORT 5,,1113.618,89.0894,33.4099,1236.1173,,28EC1A81-2F78-4D77-8FE4-EAB9B3597E6F,2025-11-24 00:00:00.000
122017,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122017,PO977219254,10-4020-004047,4047,8494,132,CARGO TRANSPORT 5,,76.66,6.1328,22.1418,104.9346,,9A472387-731F-49C6-A2AC-37B5B4DE29F0,2025-11-22 00:00:00.000
122018,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122018,PO928153952,10-4020-003574,3574,847,483,CARGO TRANSPORT 5,,331.3695,26.5096,27.7261,385.6052,,54956D9C-C31A-45BC-9AEE-20D16696D553,2025-11-28 00:00:00.000
122019,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO122019,PO963341235,10-4020-000565,565,1894,4139,OVERNIGHT J-FAST,,1052.1,84.168,36.7434,1173.0114,,F8BE6CE8-1A25-4566-BA9A-F8E2308DBFF6,2025-11-29 00:00:00.000
122020,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO122020,PO914577150,10-4020-009779,9779,7698,2863,XRQ - TRUCK GROUND,,490.297,39.2238,20.6196,550.1404,,E078B04C-8897-4CCF-93FD-703D4776FC13,2025-11-23 00:00:00.000
122021,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122021,PO169678907,10-4020-007073,7073,10450,11840,XRQ - TRUCK GROUND,,2075.6645,166.0532,33.8022,2275.5199,,18F41ADC-FAA2-4E5A-B61F-EBD47C505416,2025-11-25 00:00:00.000
122022,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122022,PO208796423,10-4020-000657,657,4636,10894,OVERNIGHT J-FAST,,6118.966,489.5173,28.7553,6637.2386,,6546A433-7093-4CF4-A023-453682B0292B,2025-11-23 00:00:00.000
122023,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO122023,PO677500307,10-4020-005988,5988,5773,9712,OVERNIGHT J-FAST,,3086.449,246.9159,14.0781,3347.443,,5FB8AAA5-60CF-45B6-B85B-58F627115B9F,2025-11-27 00:00:00.000
122024,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO122024,PO180935946,10-4020-000866,866,9445,6934,CARGO TRANSPORT 5,,1412.84,113.0272,11.6673,1537.5345,,ADA86CD0-AD0B-4558-8DB4-6330A9F08304,2025-11-29 00:00:00.000
122025,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO122025,PO100067754,10-4020-003043,3043,10808,4648,OVERNIGHT J-FAST,,970.182,77.6146,23.6921,1071.4887,,3501F21A-3D01-47DC-B3CF-F202C38A34F4,2025-11-29 00:00:00.000
122026,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122026,PO901574758,10-4020-004560,4560,7768,8486,CARGO TRANSPORT 5,,9299.822,743.9858,39.566,10083.3738,,6930FF0E-7C8A-4E76-BE2D-C96B0303962A,2025-11-28 00:00:00.000
122027,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122027,PO357745694,10-4020-001725,1725,9880,7264,XRQ - TRUCK GROUND,,1078.416,86.2733,23.8332,1188.5225,,1DBCFFC2-3398-44E8-964E-12212020A2B8,2025-11-29 00:00:00.000
122028,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,0,SO122028,PO647149304,10-4020-004233,4233,1619,10962,CARGO TRANSPORT 5,,1981.199,158.4959,27.1783,2166.8732,,0AFFA12D-CAF1-4145-A208-CE7B31C80102,2025-11-21 00:00:00.000
122029,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122029,PO415683313,10-4020-004103,4103,3721,9308,CARGO TRANSPORT 5,,3070.75,245.66,36.2776,3352.6876,,6948862D-6764-4C76-9D8F-0D77F1769721,2025-11-25 00:00:00.000
122030,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122030,PO171044840,10-4020-004618,4618,10605,8204,XRQ - TRUCK GROUND,,2044.756,163.5805,13.4915,2221.828,,F2AB66D8-8A66-447A-AA11-0C232FAD0E5B,2025-11-29 00:00:00.000
122031,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO122031,PO843764089,10-4020-003984,3984,4493,8661,OVERNIGHT J-FAST,,49.338,3.947,19.5804,72.8654,,93AE9DBF-4F75-487C-B0B0-FEA477217DDD,2025-11-27 00:00:00.000
122032,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122032,PO989074278,10-4020-008773,8773,7444,5599,CARGO TRANSPORT 5,,783.682,62.6946,32.0266,878.4032,,946C0810-2C15-4475-88A1-91011AF6F4C0,2025-11-22 00:00:00.000
122033,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO122033,PO255117055,10-4020-008602,8602,2846,8010,OVERNIGHT J-FAST,,12681.674,1014.5339,38.1651,13734.373,,17431B1D-3089-4A89-8AC9-103AF4AA3A5D,2025-11-27 00:00:00.000
122034,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO122034,PO379872234,10-4020-002484,2484,4345,730,OVERNIGHT J-FAST,,39.33,3.1464,36.4664,78.9428,,46868C90-6E4D-4876-98D6-92524A2AB8F8,2025-11-27 00:00:00.000
122035,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122035,PO730714698,10-4020-004522,4522,9294,464,OVERNIGHT J-FAST,,659.0715,52.7257,22.1748,733.972,,B9635AAE-DA07-431D-8D7C-540C29D10056,2025-11-25 00:00:00.000
122036,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122036,PO373508827,10-4020-000735,735,11721,1740,CARGO TRANSPORT 5,,9451.035,756.0828,20.4162,10227.534,,6D1963ED-2272-4D9B-9D37-92E42198408F,2025-11-23 00:00:00.000
122037,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,0,SO122037,PO311920573,10-4020-003613,3613,5880,5047,OVERNIGHT J-FAST,,90.42,7.2336,20.2481,117.9017,,BC0D0BA0-7BAF-488A-AC28-EAB117A4D93F,2025-11-28 00:00:00.000
122038,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122038,PO616111166,10-4020-002244,2244,10805,2863,OVERNIGHT J-FAST,,214.24,17.1392,11.5759,242.9551,,058468F3-281E-42DD-ABE7-713C59C06D6C,2025-11-26 00:00:00.000
122039,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122039,PO118387033,10-4020-001508,1508,988,6216,OVERNIGHT J-FAST,,359.3595,28.7488,13.3718,401.4801,,7175C306-2ADA-4D8E-B3A9-CA97BFDFCB8E,2025-11-23 00:00:00.000
122040,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122040,PO448843751,10-4020-004243,4243,5670,3969,XRQ - TRUCK GROUND,,1436.457,114.9166,11.0044,1562.378,,E6D4951D-E6AA-4E6E-83F2-99B42B00749F,2025-11-23 00:00:00.000
122041,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122041,PO149344113,10-4020-006296,6296,2423,412,XRQ - TRUCK GROUND,,482.616,38.6093,31.1911,552.4164,,A43D37DF-9F39-484A-913E-D72F2D8DEEE3,2025-11-25 00:00:00.000
122042,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122042,PO213191055,10-4020-002502,2502,10419,10664,XRQ - TRUCK GROUND,,1823.0595,145.8448,19.388,1988.2923,,0ACBFC1E-90BB-490E-96D4-DDF38BCC04A0,2025-11-29 00:00:00.000
122043,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122043,PO590812156,10-4020-005771,5771,3119,7342,OVERNIGHT J-FAST,,1906.407,152.5126,35.6724,2094.592,,0C29D8BD-BB3F-4E14-B4E8-D8243472C804,2025-11-28 00:00:00.000
122044,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122044,PO450451521,10-4020-001677,1677,7814,11875,XRQ - TRUCK GROUND,,2466.3315,197.3065,28.2875,2691.9255,,991AACF3-1413-4BA0-BC54-6B62BBB101D4,2025-11-24 00:00:00.000
122045,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122045,PO734709603,10-4020-006981,6981,11657,5618,CARGO TRANSPORT 5,,299.9825,23.9986,36.0902,360.0713,,861BBC80-231B-4053-88DC-1298F288B470,2025-11-25 00:00:00.000
122046,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO122046,PO874698241,10-4020-009781,9781,9061,11010,XRQ - TRUCK GROUND,,807.6905,64.6152,31.4154,903.7211,,12205071-8172-4334-A284-5CE5B7D2221E,2025-11-21 00:00:00.000
122047,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122047,PO149712809,10-4020-001716,1716,2294,10384,OVERNIGHT J-FAST,,328.3605,26.2688,20.3668,374.9961,,27E11291-5890-4EB8-B9B2-7EFD85E6339B,2025-11-25 00:00:00.000
122048,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122048,PO822616192,10-4020-007092,7092,9916,7959,OVERNIGHT J-FAST,,3199.025,255.922,39.9214,3494.8684,,907406F9-44D1-44A2-97E6-7650979FA1AB,2025-11-20 00:00:00.000
122049,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO122049,PO614256327,10-4020-004980,4980,1837,3411,XRQ - TRUCK GROUND,,110.21,8.8168,10.8225,129.8493,,EBD346F1-ABB7-4E93-B9F1-733FF30C1E41,2025-11-24 00:00:00.000
122050,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122050,PO808477322,10-4020-007472,7472,10015,3247,CARGO TRANSPORT 5,,780.305,62.4244,29.9074,872.6368,,71EFF31A-5C18-42EB-92F7-9537F18C9DD8,2025-11-29 00:00:00.000
122051,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO122051,PO797912424,10-4020-001419,1419,2718,9467,XRQ - TRUCK GROUND,,177.177,14.1742,37.3591,228.7103,,E37385A8-C770-4AD3-92E3-98136E8769DC,2025-11-23 00:00:00.000
122052,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122052,PO883168491,10-4020-007000,7000,11485,2170,CARGO TRANSPORT 5,,835.947,66.8758,20.5934,923.4162,,B500B016-78B0-4B91-B5B0-9925CF173D5C,2025-11-22 00:00:00.000
122053,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO122053,PO243295042,10-4020-006929,6929,437,4212,CARGO TRANSPORT 5,,1155.2385,92.4191,23.7234,1271.381,,05994863-7EFB-4540-AF2C-F3DD8E4D578B,2025-11-27 00:00:00.000
122054,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122054,PO464682683,10-4020-004106,4106,9250,7493,CARGO TRANSPORT 5,,2267.917,181.4334,26.4148,2475.7652,,76D5BB54-69F1-4BA8-9839-C8D979CC6AF5,2025-11-29 00:00:00.000
122055,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122055,PO320755829,10-4020-006259,6259,6147,10277,OVERNIGHT J-FAST,,2257.608,180.6086,19.1157,2457.3323,,277C9A35-E72C-40CA-8C2C-721E8DA79E57,2025-11-26 00:00:00.000
122056,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,1,SO122056,PO180671357,10-4020-001057,1057,10450,6138,OVERNIGHT J-FAST,,790.413,63.233,10.7791,864.4251,,2B1ED188-25CB-48F5-AECF-DF5AF19A393F,2025-11-26 00:00:00.000
122057,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO122057,PO582891444,10-4020-001136,1136,9790,6500,CARGO TRANSPORT 5,,616.032,49.2826,36.5875,701.9021,,9B113FA7-AAA2-4BC1-B4CD-AF50F820F925,2025-11-27 00:00:00.000
122058,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO122058,PO901144247,10-4020-008561,8561,8767,5620,XRQ - TRUCK GROUND,,332.282,26.5826,10.4155,369.2801,,0BE07FEE-0121-4C08-8929-BE3EFC999928,2025-11-29 00:00:00.000
122059,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122059,PO646815129,10-4020-000357,357,4562,9151,CARGO TRANSPORT 5,,484.035,38.7228,32.7367,555.4945,,2214015F-7F25-4AF9-B7CA-061796E43AF4,2025-11-28 00:00:00.000
122060,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122060,PO941597826,10-4020-009087,9087,9479,4878,XRQ - TRUCK GROUND,,1034.118,82.7294,14.431,1131.2784,,CABA72F1-0FF8-4048-95CB-5034428AA2B1,2025-11-23 00:00:00.000
122061,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122061,PO495272125,10-4020-000736,736,3337,6464,XRQ - TRUCK GROUND,,247.413,19.793,19.4998,286.7058,,F1A73FF7-6480-46DD-819C-498A7C6799BD,2025-11-22 00:00:00.000
122062,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO122062,PO804571568,10-4020-000735,735,494,11295,XRQ - TRUCK GROUND,,1818.702,145.4962,25.5639,1989.7621,,1BD4ADA5-2DB3-46A6-9F5F-653EAB4029B1,2025-11-23 00:00:00.000
122063,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122063,PO610930978,10-4020-003581,3581,8776,9186,CARGO TRANSPORT 5,,734.775,58.782,36.6663,830.2233,,D2F59C21-08D7-4FF5-98FA-6316E34157EB,2025-11-22 00:00:00.000
122064,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122064,PO815780976,10-4020-006739,6739,4612,10012,OVERNIGHT J-FAST,,2998.707,239.8966,27.7908,3266.3944,,E579DF16-7790-4320-844D-B49881F49F80,2025-11-22 00:00:00.000
122065,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,0,SO122065,PO455136677,10-4020-006258,6258,9015,7323,OVERNIGHT J-FAST,,2216.138,177.291,11.2842,2404.7132,,13E6741B-8667-466C-9578-303C020F398C,2025-11-21 00:00:00.000
122066,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122066,PO470867495,10-4020-009930,9930,5835,2865,OVERNIGHT J-FAST,,1628.195,130.2556,35.9103,1794.3609,,C49FF806-7DE7-43E3-B30B-6887AD09FBE6,2025-11-26 00:00:00.000
122067,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO122067,PO415805643,10-4020-000961,961,2620,840,CARGO TRANSPORT 5,,2035.825,162.866,12.4693,2211.1603,,CB199689-46AC-4AF8-9BD9-AD0BAD394F97,2025-11-20 00:00:00.000
122068,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO122068,PO860794351,10-4020-002786,2786,5824,9830,OVERNIGHT J-FAST,,3715.9875,297.279,31.3312,4044.5977,,7F54EFE0-18D0-4AE5-B42E-1BF72782B889,2025-11-21 00:00:00.000
122069,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO122069,PO612094339,10-4020-000271,271,8707,5916,XRQ - TRUCK GROUND,,475.137,38.011,21.6904,534.8384,,D1572AB0-F8FC-431A-BA6C-174F459B93DF,2025-11-29 00:00:00.000
122070,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO122070,PO136079108,10-4020-004848,4848,2663,9312,XRQ - TRUCK GROUND,,15220.266,1217.6213,30.5779,16468.4652,,97EE046A-9985-4B83-A7D6-8326D5E5A3CA,2025-11-29 00:00:00.000
